allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	pQBR103	pQBR106p	pQBR11d	pQBR124	pQBR4	pQBR43	pQBR44d	pQBR47p	pQBR49	pQBR5	pQBR50d
g0551_0006	g0551	NA	Secreted protein	98	1	8	1	1	1	0	0	0	0	8	Secreted protein(8)	NA(8)	312	312	312.00	18	94	pQBR103_00276		pQBR11d_00292	pQBR124_00275	pQBR4_00299	pQBR43_00318			pQBR49_00317	pQBR5_00275	pQBR50d_00275
g0402_0006	g0402	NA	Translation initiation factor IF-2	98	1	8	1	1	1	0	0	0	0	8	Translation initiation factor IF-2(8)	NA(8)	606	606	606.00	18	95	pQBR103_00277		pQBR11d_00293	pQBR124_00276	pQBR4_00300	pQBR43_00319			pQBR49_00318	pQBR5_00276	pQBR50d_00276
g0272_0006	g0272	NA	Transmembrane protein	98	1	8	1	1	1	0	0	0	0	8	Transmembrane protein(8)	NA(8)	1233	1233	1233.00	18	96	pQBR103_00278		pQBR11d_00294	pQBR124_00277	pQBR4_00301	pQBR43_00320			pQBR49_00319	pQBR5_00277	pQBR50d_00277
g0250_0006	g0250	NA	Response regulator receiver modulated diguanylate cyclase	98	1	8	1	1	1	0	0	0	0	8	Response regulator receiver modulated diguanylate cyclase(8)	NA(8)	1554	1554	1554.00	18	97	pQBR103_00279		pQBR11d_00295	pQBR124_00278	pQBR4_00302	pQBR43_00321			pQBR49_00320	pQBR5_00278	pQBR50d_00278
g0273_0006	g0273	NA	HEPN-Apea domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	HEPN-Apea domain-containing protein(8)	NA(8)	1206	1218	1207.50	18	98	pQBR103_00280		pQBR11d_00296	pQBR124_00279	pQBR4_00303	pQBR43_00322			pQBR49_00321	pQBR5_00279	pQBR50d_00279
g0412_0006	g0412	NA	CHAT domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	CHAT domain-containing protein(8)	NA(8)	552	552	552.00	18	99	pQBR103_00281		pQBR11d_00297	pQBR124_00280	pQBR4_00304	pQBR43_00323			pQBR49_00322	pQBR5_00280	pQBR50d_00280
g0418_0006	g0418	NA	DUF4265 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF4265 domain-containing protein(8)	NA(8)	534	534	534.00	18	100	pQBR103_00282		pQBR11d_00298	pQBR124_00281	pQBR4_00305	pQBR43_00324			pQBR49_00323	pQBR5_00281	pQBR50d_00281
g0507_0006	g0507	NA	Phytanoyl-CoA dioxygenase	98	1	8	1	1	1	0	0	0	0	8	Phytanoyl-CoA dioxygenase(8)	NA(8)	375	375	375.00	18	101	pQBR103_00283		pQBR11d_00299	pQBR124_00282	pQBR4_00306	pQBR43_00325			pQBR49_00324	pQBR5_00282	pQBR50d_00282
g0411_0006	g0411	NA	Integrase	98	1	8	1	1	1	0	0	0	0	8	Integrase(8)	NA(8)	558	558	558.00	18	102	pQBR103_00284		pQBR11d_00300	pQBR124_00283	pQBR4_00307	pQBR43_00326			pQBR49_00325	pQBR5_00283	pQBR50d_00283
g0521_0006	g0521	NA	Lipoprotein	98	1	8	1	1	1	0	0	0	0	8	Lipoprotein(8)	NA(8)	357	357	357.00	18	103	pQBR103_00285		pQBR11d_00301	pQBR124_00284	pQBR4_00308	pQBR43_00327			pQBR49_00326	pQBR5_00284	pQBR50d_00284
g0354_0006	g0354	NA	Ig-like domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	Ig-like domain-containing protein(8)	NA(8)	711	711	711.00	18	104	pQBR103_00286		pQBR11d_00302	pQBR124_00285	pQBR4_00309	pQBR43_00328			pQBR49_00327	pQBR5_00285	pQBR50d_00285
g0610_0006	g0610	NA	Zf-TFIIB domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	Zf-TFIIB domain-containing protein(8)	NA(8)	228	228	228.00	18	105	pQBR103_00287		pQBR11d_00303	pQBR124_00286	pQBR4_00310	pQBR43_00329			pQBR49_00328	pQBR5_00286	pQBR50d_00286
g0383_0006	g0383	NA	DNA-binding protein	98	1	8	1	1	1	0	0	0	0	8	DNA-binding protein(8)	NA(8)	645	645	645.00	18	106	pQBR103_00288		pQBR11d_00304	pQBR124_00287	pQBR4_00311	pQBR43_00330			pQBR49_00329	pQBR5_00287	pQBR50d_00287
g0224_0006	g0224	NA	LPD1 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	LPD1 domain-containing protein(8)	NA(8)	2070	2070	2070.00	18	107	pQBR103_00289		pQBR11d_00305	pQBR124_00288	pQBR4_00312	pQBR43_00331			pQBR49_00330	pQBR5_00288	pQBR50d_00288
g0470_0006	g0470	asnC	AsnC family protein	98	1	8	1	1	1	0	0	0	0	8	AsnC family protein(8)	asnC(8)	438	438	438.00	18	108	pQBR103_00290		pQBR11d_00306	pQBR124_00289	pQBR4_00313	pQBR43_00332			pQBR49_00331	pQBR5_00289	pQBR50d_00289
g0467_0006	g0467	NA	Putative exported protein	98	1	8	1	1	1	0	0	0	0	8	Putative exported protein(8)	NA(8)	444	444	444.00	18	109	pQBR103_00291		pQBR11d_00307	pQBR124_00290	pQBR4_00314	pQBR43_00333			pQBR49_00332	pQBR5_00290	pQBR50d_00290
g0634_0006	g0634	NA	hypothetical protein	98	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	189	189	189.00	18	110	pQBR103_00292		pQBR11d_00308	pQBR124_00291	pQBR4_00315	pQBR43_00334			pQBR49_00333	pQBR5_00291	pQBR50d_00291
g0432_0006	g0432	NA	Putative transmembrane protein	98	1	8	1	1	1	0	0	0	0	8	Putative transmembrane protein(8)	NA(8)	498	498	498.00	18	111	pQBR103_00293		pQBR11d_00309	pQBR124_00292	pQBR4_00316	pQBR43_00335			pQBR49_00334	pQBR5_00292	pQBR50d_00292
g0611_0006	g0611	NA	TFIIB-type domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	TFIIB-type domain-containing protein(8)	NA(8)	228	228	228.00	18	112	pQBR103_00294		pQBR11d_00310	pQBR124_00293	pQBR4_00317	pQBR43_00336			pQBR49_00335	pQBR5_00293	pQBR50d_00293
g0503_0006	g0503	NA	Inner membrane protein	98	1	8	1	1	1	0	0	0	0	8	Inner membrane protein(8)	NA(8)	378	378	378.00	18	113	pQBR103_00295		pQBR11d_00311	pQBR124_00294	pQBR4_00318	pQBR43_00337			pQBR49_00336	pQBR5_00294	pQBR50d_00294
g0279_0006	g0279	NA	ATP-binding protein	98	1	8	1	1	1	0	0	0	0	8	ATP-binding protein(8)	NA(8)	1173	1173	1173.00	18	114	pQBR103_00296		pQBR11d_00312	pQBR124_00295	pQBR4_00319	pQBR43_00338			pQBR49_00337	pQBR5_00295	pQBR50d_00295
g0605_0006	g0605	NA	Peptidase	98	1	8	1	1	1	0	0	0	0	8	Peptidase(8)	NA(8)	234	234	234.00	18	115	pQBR103_00297		pQBR11d_00313	pQBR124_00296	pQBR4_00320	pQBR43_00339			pQBR49_00338	pQBR5_00296	pQBR50d_00296
g0623_0006	g0623	NA	HNH endonuclease	98	1	8	1	1	1	0	0	0	0	8	HNH endonuclease(8)	NA(8)	207	207	207.00	18	116	pQBR103_00298		pQBR11d_00314	pQBR124_00297	pQBR4_00321	pQBR43_00340			pQBR49_00339	pQBR5_00297	pQBR50d_00297
g0543_0006	g0543	clpS	ClpS domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	ClpS domain-containing protein(8)	clpS(8)	321	321	321.00	18	117	pQBR103_00299		pQBR11d_00315	pQBR124_00298	pQBR4_00322	pQBR43_00341			pQBR49_00340	pQBR5_00298	pQBR50d_00298
g0608_0006	g0608	NA	Phage protein	98	1	8	1	1	1	0	0	0	0	8	Phage protein(8)	NA(8)	231	231	231.00	18	118	pQBR103_00300		pQBR11d_00316	pQBR124_00299	pQBR4_00323	pQBR43_00342			pQBR49_00341	pQBR5_00299	pQBR50d_00299
g0278_0006	g0278	NA	Transmembrane protein	98	1	8	1	1	1	0	0	0	0	8	Transmembrane protein(8)	NA(8)	1182	1182	1182.00	18	119	pQBR103_00301		pQBR11d_00317	pQBR124_00300	pQBR4_00324	pQBR43_00343			pQBR49_00342	pQBR5_00300	pQBR50d_00300
g0391_0006	g0391	NA	DUF998 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF998 domain-containing protein(8)	NA(8)	630	630	630.00	18	120	pQBR103_00302		pQBR11d_00318	pQBR124_00301	pQBR4_00325	pQBR43_00344			pQBR49_00343	pQBR5_00301	pQBR50d_00301
g0393_0006	g0393	NA	Aminopyrimidine aminohydrolase	98	1	8	1	1	1	0	0	0	0	8	Aminopyrimidine aminohydrolase(8)	NA(8)	627	627	627.00	18	121	pQBR103_00303		pQBR11d_00319	pQBR124_00302	pQBR4_00326	pQBR43_00345			pQBR49_00344	pQBR5_00302	pQBR50d_00302
g0419_0006	g0419	NA	N-acetyltransferase domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	N-acetyltransferase domain-containing protein(8)	NA(8)	534	534	534.00	18	122	pQBR103_00304		pQBR11d_00320	pQBR124_00303	pQBR4_00327	pQBR43_00346			pQBR49_00345	pQBR5_00303	pQBR50d_00303
g0644_0006	g0644	NA	SAM-dependent methyltransferase	98	1	8	1	1	1	0	0	0	0	8	SAM-dependent methyltransferase(8)	NA(8)	162	162	162.00	18	123	pQBR103_00305		pQBR11d_00321	pQBR124_00304	pQBR4_00328	pQBR43_00347			pQBR49_00346	pQBR5_00304	pQBR50d_00304
g0651_0006	g0651	ydcD	Programmed cell death antitoxin YdcD	98	1	8	1	1	1	0	0	0	0	8	Programmed cell death antitoxin YdcD(8)	ydcD(8)	138	138	138.00	18	124	pQBR103_00306		pQBR11d_00322	pQBR124_00305	pQBR4_00329	pQBR43_00348			pQBR49_00347	pQBR5_00305	pQBR50d_00305
g0636_0006	g0636	NA	hypothetical protein	98	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	186	186	186.00	18	125	pQBR103_00307		pQBR11d_00323	pQBR124_00306	pQBR4_00330	pQBR43_00349			pQBR49_00348	pQBR5_00306	pQBR50d_00306
g0561_0006	g0561	NA	DUF3700 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF3700 domain-containing protein(7):KTSC domain-containing protein(1)	NA(8)	303	303	303.00	18	126	pQBR103_00308		pQBR11d_00324	pQBR124_00307	pQBR4_00331	pQBR43_00350			pQBR49_00349	pQBR5_00307	pQBR50d_00307
g0182_0004	g0182	NA	L-rhamnose mutarotase	90	2	8	1	1	1	0	0	0	0	8	L-rhamnose mutarotase(8)	NA(8)	375	375	375.00	18	127	pQBR103_00309		pQBR11d_00325	pQBR124_00308	pQBR4_00332	pQBR43_00351			pQBR49_00350	pQBR5_00308	pQBR50d_00308
g0365_0006	g0365	NA	Restriction endonuclease	98	1	8	1	1	1	0	0	0	0	8	Restriction endonuclease(8)	NA(8)	684	684	684.00	18	128	pQBR103_00310		pQBR11d_00326	pQBR124_00309	pQBR4_00333	pQBR43_00352			pQBR49_00351	pQBR5_00309	pQBR50d_00309
g0389_0006	g0389	NA	TENA-THI-4 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	TENA-THI-4 domain-containing protein(8)	NA(8)	636	636	636.00	18	129	pQBR103_00311		pQBR11d_00327	pQBR124_00310	pQBR4_00334	pQBR43_00353			pQBR49_00352	pQBR5_00310	pQBR50d_00310
g0645_0006	g0645	NA	hypothetical protein	98	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	162	162	162.00	18	130	pQBR103_00312		pQBR11d_00328	pQBR124_00311	pQBR4_00335	pQBR43_00354			pQBR49_00353	pQBR5_00311	pQBR50d_00311
g0491_0006	g0491	NA	SHSP domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	SHSP domain-containing protein(8)	NA(8)	405	405	405.00	18	131	pQBR103_00313		pQBR11d_00329	pQBR124_00312	pQBR4_00336	pQBR43_00355			pQBR49_00354	pQBR5_00312	pQBR50d_00312
g0407_0006	g0407	NA	DUF262 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF262 domain-containing protein(8)	NA(8)	588	588	588.00	18	132	pQBR103_00314		pQBR11d_00330	pQBR124_00313	pQBR4_00337	pQBR43_00356			pQBR49_00355	pQBR5_00313	pQBR50d_00313
g0438_0006	g0438	NA	DUF2591 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF2591 domain-containing protein(8)	NA(8)	492	492	492.00	18	133	pQBR103_00315		pQBR11d_00331	pQBR124_00314	pQBR4_00338	pQBR43_00357			pQBR49_00356	pQBR5_00314	pQBR50d_00314
g0187_0005	g0187	NA	WH2 domain-containing protein	95	2	8	1	1	1	0	0	0	0	8	WH2 domain-containing protein(8)	NA(8)	348	348	348.00	18	134	pQBR103_00316		pQBR11d_00334	pQBR124_00315	pQBR4_00339	pQBR43_00358			pQBR49_00357	pQBR5_00315	pQBR50d_00315
g0618_0006	g0618	NA	Ada-Zn-binding domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	Ada-Zn-binding domain-containing protein(8)	NA(8)	216	216	216.00	18	135	pQBR103_00317		pQBR11d_00335	pQBR124_00316	pQBR4_00340	pQBR43_00359			pQBR49_00358	pQBR5_00316	pQBR50d_00316
g0597_0006	g0597	NA	DUF222 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF222 domain-containing protein(8)	NA(8)	243	243	243.00	18	136	pQBR103_00318		pQBR11d_00336	pQBR124_00317	pQBR4_00341	pQBR43_00360			pQBR49_00359	pQBR5_00317	pQBR50d_00317
g0151_0005	g0151	NA	Tellurium resistance protein	95	2	8	1	1	1	0	0	0	0	8	Tellurium resistance protein(8)	NA(8)	705	705	705.00	18	137	pQBR103_00319		pQBR11d_00337	pQBR124_00318	pQBR4_00342	pQBR43_00361			pQBR49_00360	pQBR5_00318	pQBR50d_00318
g0638_0006	g0638	NA	Conserved domain protein	98	1	8	1	1	1	0	0	0	0	8	Conserved domain protein(8)	NA(8)	180	180	180.00	18	138	pQBR103_00320		pQBR11d_00338	pQBR124_00319	pQBR4_00343	pQBR43_00362			pQBR49_00361	pQBR5_00319	pQBR50d_00319
g0169_0005	g0169	ybjN	YbjN domain-containing protein	95	2	8	1	1	1	0	0	0	0	8	YbjN domain-containing protein(8)	ybjN(8)	501	501	501.00	18	139	pQBR103_00321		pQBR11d_00339	pQBR124_00320	pQBR4_00344	pQBR43_00363			pQBR49_00362	pQBR5_00320	pQBR50d_00320
g0152_0005	g0152	NA	Chemotaxis protein	95	2	8	1	1	1	0	0	0	0	8	Chemotaxis protein(8)	NA(8)	699	699	699.00	18	140	pQBR103_00322		pQBR11d_00340	pQBR124_00321	pQBR4_00345	pQBR43_00364			pQBR49_00363	pQBR5_00321	pQBR50d_00321
g0493_0006	g0493	NA	LPD25 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	LPD25 domain-containing protein(8)	NA(8)	402	402	402.00	18	141	pQBR103_00323		pQBR11d_00341	pQBR124_00322	pQBR4_00346	pQBR43_00365			pQBR49_00364	pQBR5_00322	pQBR50d_00322
g0261_0006	g0261	NA	HNHc domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	HNHc domain-containing protein(8)	NA(8)	1299	1305	1303.50	18	142	pQBR103_00324		pQBR11d_00342	pQBR124_00323	pQBR4_00347	pQBR43_00366			pQBR49_00365	pQBR5_00323	pQBR50d_00323
g0197_0001	g0197	icmV	Intracellular multiplication protein IcmV	60	2	8	1	1	1	0	0	0	0	8	Intracellular multiplication protein IcmV(8)	icmV(8)	279	282	279.75	18	143	pQBR103_00325		pQBR11d_00343	pQBR124_00324	pQBR4_00348	pQBR43_00367			pQBR49_00366	pQBR5_00324	pQBR50d_00324
g0208_0001	g0208	NA	hypothetical protein	60	2	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	159	168	165.75	18	144	pQBR103_00326		pQBR11d_00344	pQBR124_00325	pQBR4_00349	pQBR43_00368			pQBR49_00367	pQBR5_00325	pQBR50d_00325
g0194_0002	g0194	recJ	tRNA-edit domain-containing protein	70	2	8	1	1	1	0	0	0	0	8	tRNA-edit domain-containing protein(6):Single-stranded-DNA-specific exonuclease RecJ(2)	NA(6):recJ(2)	315	315	315.00	18	145	pQBR103_00327		pQBR11d_00345	pQBR124_00326	pQBR4_00350	pQBR43_00369			pQBR49_00368	pQBR5_00326	pQBR50d_00326
g0192_0005	g0192	NA	DUF4367 domain-containing protein	95	2	8	1	1	1	0	0	0	0	8	DUF4367 domain-containing protein(8)	NA(8)	333	333	333.00	18	146	pQBR103_00328		pQBR11d_00346	pQBR124_00327	pQBR4_00351	pQBR43_00370			pQBR49_00369	pQBR5_00327	pQBR50d_00327
g0117_0005	g0117	NA	DUF2829 domain-containing protein	95	3	8	1	1	1	0	0	0	0	8	DUF2829 domain-containing protein(7):Ig-like domain-containing protein(1)	NA(8)	195	195	195.00	18	147	pQBR103_00329		pQBR11d_00347	pQBR124_00328	pQBR4_00352	pQBR43_00371			pQBR49_00370	pQBR5_00328	pQBR50d_00328
g0164_0004	g0164	NA	DUF2059 domain-containing protein	90	2	8	1	1	1	0	0	0	0	8	DUF2059 domain-containing protein(8)	NA(8)	513	519	517.50	18	148	pQBR103_00330		pQBR11d_00348	pQBR124_00329	pQBR4_00353	pQBR43_00372			pQBR49_00371	pQBR5_00329	pQBR50d_00329
g0193_0003	g0193	NA	Znf/thioredoxin-put domain-containing protein	80	2	8	1	1	1	0	0	0	0	8	Znf/thioredoxin-put domain-containing protein(8)	NA(8)	264	327	311.25	19	1	pQBR103_00332		pQBR11d_00351	pQBR124_00331	pQBR4_00355	pQBR43_00374			pQBR49_00373	pQBR5_00331	pQBR50d_00331
g0154_0005	g0154	NA	Morphogenetic protein	95	2	8	1	1	1	0	0	0	0	8	Morphogenetic protein(8)	NA(8)	663	663	663.00	19	2	pQBR103_00333		pQBR11d_00352	pQBR124_00332	pQBR4_00356	pQBR43_00375			pQBR49_00374	pQBR5_00332	pQBR50d_00332
g0130_0005	g0130	NA	SAVED domain-containing protein	95	2	8	1	1	1	0	0	0	0	8	SAVED domain-containing protein(8)	NA(8)	1203	1212	1204.12	19	3	pQBR103_00334		pQBR11d_00353	pQBR124_00333	pQBR4_00357	pQBR43_00376			pQBR49_00375	pQBR5_00333	pQBR50d_00333
g0206_0003	g0206	NA	Transposase	80	2	8	1	1	1	0	0	0	0	8	Transposase(8)	NA(8)	198	198	198.00	19	4	pQBR103_00335		pQBR11d_00354	pQBR124_00334	pQBR4_00358	pQBR43_00377			pQBR49_00376	pQBR5_00334	pQBR50d_00334
g0115_0005	g0115	NA	Transmembrane protein	95	3	8	1	1	1	0	0	0	0	8	Transmembrane protein(8)	NA(8)	525	525	525.00	19	5	pQBR103_00336		pQBR11d_00355	pQBR124_00335	pQBR4_00359	pQBR43_00378			pQBR49_00377	pQBR5_00335	pQBR50d_00335
g0196_0005	g0196	NA	DUF5611 domain-containing protein	95	2	8	1	1	1	0	0	0	0	8	DUF5611 domain-containing protein(8)	NA(8)	291	291	291.00	19	6	pQBR103_00337		pQBR11d_00356	pQBR124_00336	pQBR4_00360	pQBR43_00379			pQBR49_00378	pQBR5_00336	pQBR50d_00336
g0536_0006	g0536	NA	YHS domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	YHS domain-containing protein(8)	NA(8)	330	330	330.00	19	7	pQBR103_00338		pQBR11d_00357	pQBR124_00337	pQBR4_00361	pQBR43_00380			pQBR49_00379	pQBR5_00337	pQBR50d_00337
g0359_0006	g0359	NA	DUF4261 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF4261 domain-containing protein(8)	NA(8)	699	699	699.00	19	8	pQBR103_00339		pQBR11d_00358	pQBR124_00338	pQBR4_00362	pQBR43_00381			pQBR49_00380	pQBR5_00338	pQBR50d_00338
g0379_0006	g0379	NA	AAA-5 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	AAA-5 domain-containing protein(8)	NA(8)	654	654	654.00	19	9	pQBR103_00340		pQBR11d_00359	pQBR124_00339	pQBR4_00363	pQBR43_00382			pQBR49_00381	pQBR5_00339	pQBR50d_00339
g0549_0006	g0549	NA	HTH merR-type domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	HTH merR-type domain-containing protein(8)	NA(8)	315	315	315.00	19	10	pQBR103_00341		pQBR11d_00360	pQBR124_00340	pQBR4_00364	pQBR43_00383			pQBR49_00382	pQBR5_00340	pQBR50d_00340
g0625_0006	g0625	NA	Talin-middle domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	Talin-middle domain-containing protein(8)	NA(8)	204	204	204.00	19	11	pQBR103_00342		pQBR11d_00361	pQBR124_00341	pQBR4_00365	pQBR43_00384			pQBR49_00383	pQBR5_00341	pQBR50d_00341
g0482_0006	g0482	NA	Putative transmembrane protein	98	1	8	1	1	1	0	0	0	0	8	Putative transmembrane protein(8)	NA(8)	420	420	420.00	19	12	pQBR103_00343		pQBR11d_00362	pQBR124_00342	pQBR4_00366	pQBR43_00385			pQBR49_00384	pQBR5_00342	pQBR50d_00342
g0356_0006	g0356	NA	DUF3846 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF3846 domain-containing protein(8)	NA(8)	705	705	705.00	19	13	pQBR103_00344		pQBR11d_00363	pQBR124_00343	pQBR4_00367	pQBR43_00386			pQBR49_00385	pQBR5_00343	pQBR50d_00343
g0538_0006	g0538	NA	Malate synthase	98	1	8	1	1	1	0	0	0	0	8	Malate synthase(8)	NA(8)	327	327	327.00	19	14	pQBR103_00345		pQBR11d_00364	pQBR124_00344	pQBR4_00368	pQBR43_00387			pQBR49_00386	pQBR5_00344	pQBR50d_00344
g0485_0006	g0485	NA	Restriction endonuclease	98	1	8	1	1	1	0	0	0	0	8	Restriction endonuclease(7):hypothetical protein(1)	NA(8)	330	417	406.12	19	15	pQBR103_00346		pQBR11d_00365	pQBR124_00345	pQBR4_00369	pQBR43_00388			pQBR49_00387	pQBR5_00345	pQBR50d_00345
g0626_0006	g0626	NA	DNA primase	98	1	8	1	1	1	0	0	0	0	8	DNA primase(8)	NA(8)	204	204	204.00	19	16	pQBR103_00348		pQBR11d_00366	pQBR124_00346	pQBR4_00370	pQBR43_00389			pQBR49_00388	pQBR5_00346	pQBR50d_00346
g0621_0006	g0621	NA	MBL fold metallo-hydrolase	98	1	8	1	1	1	0	0	0	0	8	MBL fold metallo-hydrolase(8)	NA(8)	210	210	210.00	19	17	pQBR103_00349		pQBR11d_00367	pQBR124_00347	pQBR4_00371	pQBR43_00390			pQBR49_00389	pQBR5_00347	pQBR50d_00347
g0473_0006	g0473	NA	Transferred entry: 5-62-1	98	1	8	1	1	1	0	0	0	0	8	Transferred entry: 5-62-1(8)	NA(8)	432	432	432.00	19	18	pQBR103_00350		pQBR11d_00368	pQBR124_00348	pQBR4_00372	pQBR43_00391			pQBR49_00390	pQBR5_00348	pQBR50d_00348
g0588_0006	g0588	NA	Ribosomal protein S3	98	1	8	1	1	1	0	0	0	0	8	Ribosomal protein S3(8)	NA(8)	264	264	264.00	19	19	pQBR103_00351		pQBR11d_00369	pQBR124_00349	pQBR4_00373	pQBR43_00392			pQBR49_00391	pQBR5_00349	pQBR50d_00349
g0562_0006	g0562	NA	Exported protein	98	1	8	1	1	1	0	0	0	0	8	Exported protein(8)	NA(8)	303	303	303.00	19	20	pQBR103_00352		pQBR11d_00370	pQBR124_00350	pQBR4_00374	pQBR43_00393			pQBR49_00392	pQBR5_00350	pQBR50d_00350
g0344_0006	g0344	NA	N-acetyltransferase	98	1	8	1	1	1	0	0	0	0	8	N-acetyltransferase(8)	NA(8)	768	768	768.00	19	21	pQBR103_00353		pQBR11d_00371	pQBR124_00351	pQBR4_00375	pQBR43_00394			pQBR49_00393	pQBR5_00351	pQBR50d_00351
g0563_0006	g0563	NA	Signal peptide protein	98	1	8	1	1	1	0	0	0	0	8	Signal peptide protein(8)	NA(8)	303	303	303.00	19	22	pQBR103_00354		pQBR11d_00372	pQBR124_00352	pQBR4_00376	pQBR43_00395			pQBR49_00394	pQBR5_00352	pQBR50d_00352
g0442_0006	g0442	NA	ERF1-2 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	ERF1-2 domain-containing protein(8)	NA(8)	486	486	486.00	19	23	pQBR103_00355		pQBR11d_00373	pQBR124_00353	pQBR4_00377	pQBR43_00396			pQBR49_00395	pQBR5_00353	pQBR50d_00353
g0510_0006	g0510	NA	Transglut-core3 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	Transglut-core3 domain-containing protein(8)	NA(8)	372	372	372.00	19	24	pQBR103_00356		pQBR11d_00374	pQBR124_00354	pQBR4_00378	pQBR43_00397			pQBR49_00396	pQBR5_00354	pQBR50d_00354
g0497_0006	g0497	NA	Roadblock/LC7 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	Roadblock/LC7 domain-containing protein(8)	NA(8)	390	390	390.00	19	25	pQBR103_00357		pQBR11d_00375	pQBR124_00355	pQBR4_00379	pQBR43_00398			pQBR49_00397	pQBR5_00355	pQBR50d_00355
g0440_0006	g0440	NA	Restriction endonuclease	98	1	8	1	1	1	0	0	0	0	8	Restriction endonuclease(8)	NA(8)	489	489	489.00	19	26	pQBR103_00358		pQBR11d_00376	pQBR124_00356	pQBR4_00380	pQBR43_00399			pQBR49_00398	pQBR5_00356	pQBR50d_00356
g0508_0006	g0508	NA	MT domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	MT domain-containing protein(8)	NA(8)	231	375	267.00	19	27	pQBR103_00359		pQBR11d_00377	pQBR124_00357	pQBR4_00381	pQBR43_00400			pQBR49_00399	pQBR5_00357	pQBR50d_00357
g0233_0006	g0233	NA	PAPS-reduct domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	PAPS-reduct domain-containing protein(8)	NA(8)	1827	1827	1827.00	19	28	pQBR103_00360		pQBR11d_00378	pQBR124_00358	pQBR4_00382	pQBR43_00401			pQBR49_00400	pQBR5_00358	pQBR50d_00358
g0191_0004	g0191	NA	DUF1989 domain-containing protein	90	2	8	1	1	1	0	0	0	0	8	DUF1989 domain-containing protein(8)	NA(8)	336	336	336.00	19	29	pQBR103_00361		pQBR11d_00379	pQBR124_00359	pQBR4_00383	pQBR43_00402			pQBR49_00401	pQBR5_00359	pQBR50d_00359
g0204_0004	g0204	NA	Ald-Xan-dh-C2 domain-containing protein	90	2	8	1	1	1	0	0	0	0	8	Ald-Xan-dh-C2 domain-containing protein(8)	NA(8)	213	213	213.00	19	30	pQBR103_00363		pQBR11d_00381	pQBR124_00360	pQBR4_00384	pQBR43_00403			pQBR49_00402	pQBR5_00360	pQBR50d_00360
g0431_0006	g0431	NA	DUF3800 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF3800 domain-containing protein(8)	NA(8)	501	501	501.00	19	31	pQBR103_00364		pQBR11d_00382	pQBR124_00361	pQBR4_00385	pQBR43_00404			pQBR49_00403	pQBR5_00361	pQBR50d_00361
g0576_0006	g0576	NA	Phage protein	98	1	8	1	1	1	0	0	0	0	8	Phage protein(8)	NA(8)	282	282	282.00	19	32	pQBR103_00365		pQBR11d_00383	pQBR124_00362	pQBR4_00386	pQBR43_00405			pQBR49_00404	pQBR5_00362	pQBR50d_00362
g0446_0006	g0446	NA	DUF4303 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF4303 domain-containing protein(8)	NA(8)	483	483	483.00	19	33	pQBR103_00366		pQBR11d_00384	pQBR124_00363	pQBR4_00387	pQBR43_00406			pQBR49_00405	pQBR5_00363	pQBR50d_00363
